#run,lumi,evt
1,2175,434826
1,5653,130585
1,6500,299958
1,7056,411187
1,7387,477335
1,9123,324503
1,4274,354750
1,4796,459168
1,3464,192637
1,5711,142087
1,5604,120778
1,5713,142492
1,3776,255166
1,4590,417949
1,6241,248082
1,6241,248161
1,6268,253482
1,8952,290250
1,14271,354054
1,14547,409345
1,16169,233777
1,8908,281425
1,9311,362127
1,9714,442764
1,6659,331632
1,7352,470391
1,698,139498
1,954,190601
1,7429,485720
1,5542,108222
1,2714,42726
1,1992,398312
1,1101,220154
1,1251,250040
1,4687,437284
1,3055,110928
1,5286,57191
1,3842,268270
1,6506,301200
1,6885,376974
1,7041,408044
1,8282,156279
1,3245,148941
1,8650,229990
1,14350,369870
1,15044,8770
1,14913,482593
1,250,49919
1,2878,75545
1,2762,52309
1,3090,117992
1,5777,155203
1,3765,252931
1,746,149124
1,1727,345353
1,191,38091
1,14344,368756
1,14449,389781
1,5071,14128
1,5132,26207
1,2622,24284
1,2886,77150
1,6982,396367
1,472,94282
1,1352,270274
1,1352,270309
1,2424,484628
1,720,143846
1,48,9543
1,2960,91991
1,15110,21958
1,1799,359608
1,1984,396651
1,4738,447429
1,4691,438150
1,6524,304730
1,6520,303930
1,16093,218586
1,16168,233460
1,16146,229016
1,16124,224767
1,16197,239386
1,5566,113120
1,4025,304967
1,4327,365391
1,4458,391524
1,4512,402323
1,5722,144309
1,7583,16477
1,8457,191223
1,8457,191325
1,9177,335397
1,15159,31649
1,15174,34703
1,14755,450842
1,14810,461834
1,14820,463936
1,15264,52752
1,15355,70856
1,15399,79680
1,15399,79675
1,15972,194286
1,4349,369664
1,4349,369775
1,4948,489563
1,5082,16287
1,4957,491295
1,4753,450541
1,5216,43200
1,5231,46125
1,10617,123255
1,13378,175545
1,12034,406691
1,11235,246821
1,11193,238560
1,11800,359890
1,11329,265617
1,13456,191137
1,13462,192206
1,13474,194668
1,13700,239812
1,13700,239909
1,13024,104630
1,13046,109114
1,1399,279609
1,2258,451410
1,3327,165324
1,1415,282855
1,8386,177165
1,5987,197260
1,2029,405631
1,2272,454394
1,2178,435487
1,4814,462601
1,4910,481812
1,4913,482588
1,205,40921
1,137,27240
1,532,106315
1,348,69405
1,8547,209400
1,8130,125817
1,4394,378748
1,2697,39389
1,2715,42926
1,2955,90878
1,2955,90963
1,2261,452021
1,5880,175973
1,5880,175984
1,1201,240091
1,1933,386441
1,2711,42110
1,2944,88775
1,5465,92844
1,4488,397546
1,4841,468127
1,7355,470856
1,15289,57684
1,16083,216517
1,4452,390294
1,4739,447750
1,4731,446033
1,5865,172908
1,7259,451626
1,6509,301736
1,14137,327352
1,14164,332764
1,9921,484155
1,9939,487707
1,15802,160249
1,16047,209262
1,16047,209274
1,14989,497754
1,14629,425724
1,14634,426630
1,14698,439552
1,14736,447194
1,14863,472525
1,14854,470770
1,15101,20182
1,435,86958
1,1133,226441
1,2202,440241
1,591,118064
1,8943,288593
1,637,127231
1,2812,62373
1,2812,62391
1,3259,151793
1,3190,137883
1,3445,188979
1,7968,93414
1,3508,201501
1,3684,236798
1,4138,327419
1,4601,420002
1,8613,222492
1,8864,272750
1,8878,275489
1,9683,436458
1,9489,397725
1,9904,480694
1,9977,495346
1,15877,175388
1,15725,144831
1,15718,143547
1,15736,147068
1,15722,144254
1,15737,147211
1,314,62691
1,2709,41778
1,2946,89158
1,3099,119670
1,3173,134488
1,3237,147320
1,3304,160656
1,3292,158274
1,3583,216484
1,3504,200629
1,4018,303577
1,4619,423728
1,4720,443885
1,5122,24266
1,5868,173577
1,5895,178985
1,6546,309075
1,8415,182811
1,15579,115754
1,15588,117600
1,15591,118193
1,15788,157532
1,2201,440085
1,2741,48092
1,3188,137474
1,8553,210416
1,8657,231398
1,8768,253500
1,9180,335876
1,4832,466369
1,5702,140369
1,9039,307798
1,9875,474977
1,14307,361359
1,14537,407289
1,14516,403101
1,14516,403114
1,14627,425389
1,68,13467
1,2603,20424
1,3919,283647
1,926,185191
1,192,38256
1,2131,426167
1,754,150607
1,2341,468055
1,2309,461750
1,2425,484825
1,2514,2662
1,6357,271235
1,7294,458790
1,9205,340871
1,9223,344429
1,9348,369486
1,7707,41387
1,7642,28337
1,15571,114186
1,15642,128326
1,15724,144776
1,8504,200770
1,4823,464446
1,6143,228500
1,6068,213536
1,5021,4023
1,9024,304742
1,5654,130741
1,16019,203615
1,16019,203637
1,5020,3987
1,5493,98594
1,5748,149543
1,5904,180639
1,15368,73561
1,15457,91245
1,14821,464041
1,14821,464053
1,2094,418741
1,6358,271465
1,3629,225699
1,1841,368022
1,14459,391667
1,9319,363790
1,9337,367298
1,9338,367541
1,9469,393688
1,15160,31878
1,15271,54146
1,15354,70658
1,15360,71902
1,15403,80592
1,15561,112101
1,15633,126419
1,16002,200322
1,16448,289489
1,16474,294682
1,16571,314184
1,8453,190494
1,7639,27782
1,8399,179672
1,8419,183727
1,2919,83697
1,2930,85816
1,5620,123838
1,1056,211091
1,1116,223090
1,3790,257863
1,5460,91853
1,7820,63823
1,8574,214701
1,14781,456154
1,14775,454814
1,14882,476233
1,14976,495029
1,15030,5815
1,15018,3570
1,7143,428556
1,8531,206173
1,8560,211810
1,9084,316647
1,7192,438276
1,7224,444628
1,8066,113034
1,8295,158864
1,10135,26982
1,10264,52656
1,10215,42951
1,10228,45535
1,10589,117765
1,10472,94345
1,14022,304308
1,55,10804
1,1437,287313
1,2279,455679
1,2294,458790
1,3749,249637
1,8687,237278
1,9217,343307
1,9547,409363
1,14828,465592
1,14837,467271
1,2311,462184
1,2367,473203
1,3176,135158
1,5366,73031
1,5366,73046
1,7273,454462
1,9861,472116
1,9996,499035
1,16106,221200
1,16136,227131
1,14564,412679
1,14564,412776
1,14598,419517
1,14421,384043
1,14229,345605
1,14235,346940
1,14465,392866
1,14499,399686
1,14204,340633
1,14415,382944
1,14493,398559
1,14969,493664
1,14659,431710
1,15599,119740
1,16317,263324
1,5548,109563
1,9021,304015
1,3574,214797
1,5564,112690
1,5119,23767
1,5155,30809
1,5169,33731
1,5228,45528
1,12574,14696
1,13990,297979
1,14096,319044
1,13486,197141
1,13613,222423
1,13367,173210
1,13723,244565
1,13775,254811
1,1691,338117
1,890,177941
1,770,153854
1,2898,79434
1,13094,118778
1,11353,270412
1,11635,326841
1,11991,398025
1,12116,423133
1,12122,424222
1,12734,46791
1,12754,50793
1,16913,382599
1,16989,397687
1,17107,421290
1,81,16112
1,97,19209
1,228,45446
1,217,43355
1,9,1689
1,103,20461
1,428,85457
1,5309,61630
1,3798,259488
1,404,80659
1,499,99796
1,2684,36716
1,3096,119184
1,565,112884
1,649,129689
1,1358,271563
1,2374,474653
1,4643,428523
1,6701,340061
1,6796,359093
1,9130,325952
1,506,101008
1,1315,262941
1,1037,207305
1,1277,255347
1,1268,253493
1,1615,322899
1,1305,260930
1,5141,28164
1,5574,114716
1,5913,182576
1,4944,488770
1,4393,378574
1,4513,402458
1,4644,428605
1,6550,309919
1,13724,244691
1,13630,225846
1,13974,294660
1,13948,289471
1,16870,373904
1,17126,425090
1,17098,419513
