#run,lumi,evt
1,10547,4205945
1,7921,3158431
1,7921,3158651
1,13638,5438170
1,13638,5438493
1,16341,6516466
1,10893,4343760
1,10893,4343819
1,10896,4344946
1,10896,4345037
1,10896,4345117
1,10896,4345133
1,11052,4407019
1,13864,5528362
1,13380,5335403
1,13380,5335593
1,14253,5683813
1,14253,5683791
1,14523,5791522
1,15220,6069364
1,15224,6070911
1,14995,5979615
1,16152,6440823
1,17748,7077443
1,17748,7077493
1,15192,6058054
1,15192,6058052
1,15304,6102604
1,15301,6101490
1,15635,6234602
1,15635,6234861
1,15962,6365336
1,16419,6547207
1,16663,6644889
1,17160,6842828
1,16616,6626071
1,22045,8790970
1,19071,7604935
1,13265,5289498
1,13766,5489271
1,13766,5489464
1,15638,6235754
1,15638,6235998
1,15638,6236034
1,15676,6250955
1,16230,6471796
1,16230,6471890
1,17649,7038006
1,17706,7060589
1,17706,7060770
1,18665,7443229
1,19676,7845999
1,18998,7575759
1,18998,7575856
1,22709,9055824
1,29160,11628345
1,28704,11446455
1,24713,9854964
1,25875,10318156
1,25957,10351069
1,27802,11086662
1,26828,10698404
1,31304,12483286
1,26957,10749655
1,26957,10749794
1,27089,10802613
1,30309,12086511
1,30481,12155110
1,33897,13517349
1,31004,12363741
1,16753,6680635
1,18063,7203089
1,17822,7107002
1,17976,7168125
1,18828,7508135
1,19680,7847682
1,19680,7847753
1,21060,8398031
1,44772,17853985
1,45975,18333484
1,47306,18864427
1,47362,18886745
1,47128,18793555
1,48927,19510654
1,48809,19463562
1,49812,19863855
1,49812,19863984
1,51814,20662038
1,51814,20662057
1,51814,20662059
1,51814,20662258
1,50113,19983591
1,50257,20041158
1,50257,20041259
1,50731,20230359
1,50145,19996647
1,50422,20106876
1,50411,20102789
1,50412,20103037
1,24659,9833183
1,26821,10695325
1,27736,11060358
1,27736,11060388
1,34939,13932614
1,35272,14065664
1,35307,14079518
1,35307,14079527
1,35927,14326768
1,41611,16593362
1,41611,16593508
1,38957,15535179
1,38984,15546003
1,41110,16393839
1,41295,16467272
1,41295,16467305
1,41295,16467550
1,42083,16781737
1,42562,16972602
1,44962,17929576
1,44962,17929836
1,45464,18129789
1,51443,20514035
1,51443,20514446
1,51517,20543751
