#run,lumi,evt
1,12661,32037
1,12480,495905
1,12495,498899
1,12616,23157
1,12624,24691
1,12636,27026
1,12580,15964
1,12682,36343
1,15895,178949
1,16887,377343
1,17015,402834
1,16924,384611
1,16189,237696
1,16462,292310
1,16462,292343
1,16406,281184
1,16764,352776
1,17428,485465
1,17381,476075
1,16480,295963
1,16517,303207
1,16634,326658
1,16523,304500
1,16590,317880
1,16591,318122
1,16638,327545
1,16708,341452
1,16709,341780
1,16683,336490
1,2753,50453
1,2820,64000
1,18,3438
1,95,18927
1,158,31450
1,269,53637
1,3110,121985
1,3454,190654
1,3454,190792
1,4639,427612
1,3904,280627
1,7307,461307
1,8288,157404
1,7675,34870
1,13074,114659
1,13175,134918
1,13262,152205
1,13262,152297
1,13157,131290
1,13257,151233
1,13285,156807
1,13353,170516
1,13465,192992
1,9571,414151
1,9583,416534
1,7651,30161
1,7775,54917
1,8174,134641
1,9263,352526
1,9269,353603
1,15675,134956
1,16382,276320
1,17376,475188
1,16375,274871
1,16198,239525
1,16300,259848
1,6399,279701
1,10767,153257
1,10985,196813
1,10984,196625
1,13182,136344
1,13182,136353
1,11189,237687
1,11492,298208
1,11066,213027
1,11066,213140
1,11093,218480
1,11594,318767
1,11594,318761
1,11855,370865
1,11621,324088
1,11992,398256
1,11992,398358
1,11707,341296
1,11780,355851
1,11955,390811
1,10590,117859
1,10586,117020
1,10388,77421
1,10510,101821
1,10682,136336
1,10516,103191
1,10608,121441
1,10838,167421
1,10849,169763
1,10633,126413
1,12715,42948
1,10779,155712
1,10779,155738
1,12451,490134
1,12568,13522
1,12585,16929
1,12745,48851
1,12774,54798
1,696,139069
1,701,140004
1,815,162973
1,856,171013
1,904,180762
1,1427,285288
1,1084,216747
1,1087,217208
1,1107,221284
1,1296,259037
1,1312,262273
1,1312,262294
1,1131,226185
1,1226,245006
1,1226,245059
1,1779,355763
1,1788,357441
1,1270,253904
1,1270,253977
1,2427,485239
1,6159,231637
1,6207,241274
1,6298,259567
1,6299,259706
1,6325,264965
1,6340,267971
1,6338,267402
1,6345,268832
1,6345,268894
1,6410,281900
1,6411,282025
1,6412,282399
1,6425,284842
1,6426,285008
1,6428,285510
1,6428,285527
1,6436,287051
1,5729,145714
1,5739,147620
1,5950,189910
1,6160,231839
1,6164,232604
1,6447,289287
1,6408,281569
1,6409,281670
1,6347,269207
1,6347,269208
1,6451,290192
1,6474,294708
1,6591,318186
1,6735,346919
1,6574,314780
1,6614,322646
1,8998,299433
1,9017,303348
1,6366,273068
1,6637,327264
1,7424,484730
1,7411,482007
1,7443,488470
1,7448,489404
1,7491,498170
1,7957,91340
1,7957,91385
1,8378,175497
1,8395,178942
1,8395,178967
1,8714,242623
1,8718,243432
1,8930,285968
1,6606,321185
1,6733,346516
1,6820,363919
1,6897,379227
1,6902,380232
1,6899,379681
1,6909,381758
1,6911,382141
1,6964,392613
1,6953,390589
1,6955,390840
1,6955,390955
1,6960,391999
1,6961,392177
1,6870,373936
1,6876,375172
1,6893,378503
1,6905,380857
1,6905,380884
1,6927,385357
1,6916,383039
1,6951,390161
1,6934,386785
1,6998,399512
1,7095,418981
1,104,20773
1,5440,87888
1,8874,274666
1,8874,274702
1,624,124746
1,549,109648
1,549,109795
1,575,114895
1,581,116111
1,658,131560
1,849,169754
1,1443,288418
1,1819,363785
1,1327,265202
1,1375,274899
1,1338,267477
1,1338,267592
1,2400,479976
1,1383,276414
1,1603,320410
1,1948,389551
1,2561,12002
1,2561,12085
1,10947,189342
1,12768,53580
1,13509,201621
1,13509,201736
1,13509,201754
1,11100,219804
1,11141,228176
1,11348,269493
1,1563,312471
1,1744,348722
1,1789,357710
1,1938,387598
1,8661,232160
1,2704,40622
1,3469,193791
1,8217,143351
1,5343,68542
1,5441,88145
1,1877,375313
1,1878,375501
1,2908,81462
1,3471,194181
1,8097,119390
1,8172,134287
1,8529,205800
1,3933,286406
1,3933,286544
1,4210,341955
1,7018,403488
1,7104,420674
1,5546,109045
1,2669,33790
1,8009,101637
1,8828,265493
1,6304,260758
1,6312,262280
1,6310,261859
1,6715,342871
1,6715,342995
1,6724,344736
1,6813,362446
1,6929,385689
1,6933,386455
1,6941,388090
1,5252,50261
1,5327,65294
1,5262,52329
1,5257,51229
1,5334,66672
1,5334,66696
1,5471,94043
1,5485,96963
1,5551,110149
1,5530,105904
1,5734,146731
1,5634,126686
1,6446,289158
1,6446,289186
1,6446,289191
1,6459,291629
1,6467,293319
1,6463,292463
1,6464,292649
1,6465,292860
1,6472,294311
1,6585,316895
1,6581,316057
1,6578,315576
1,6625,324916
1,7140,427890
1,7142,428392
1,7153,430415
1,7150,429975
1,7156,431005
1,7168,433439
1,7176,435095
1,7167,433262
1,7189,437695
1,7189,437707
1,7182,436367
1,7186,437126
1,7187,437317
1,7204,440644
1,7196,439124
1,7198,439442
1,7206,441147
1,7219,443638
1,7205,440929
1,7210,441872
1,7441,488182
1,7992,98211
1,7992,98277
1,7225,444952
1,7442,488364
1,7454,490657
1,7466,493121
1,7496,499056
1,7739,47640
1,7516,3100
1,7520,3842
1,8444,188723
1,7910,81930
1,7910,81973
1,7914,82638
1,7935,86998
1,7906,81033
1,8081,116175
1,8233,146600
1,8306,161117
1,8403,180506
1,8330,165932
1,10454,90664
1,10182,36219
1,10063,12432
1,10483,96513
1,10070,13963
1,10168,33416
1,10120,23982
1,10184,36711
1,10222,44248
